,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,-0.1147398129105568,-0.0007641107076779008,-0.04351533576846123,-0.0882285013794899,-0.07434391230344772,-0.06035877391695976,-0.07327087968587875,0.019389284774661064,-0.03471311926841736,-0.1166854202747345,-0.0865117609500885,0.05583827197551727,-0.03358986973762512,-0.06862659752368927,-0.07495841383934021,-0.051611561328172684,-0.08629670739173889,-0.03730689361691475,-0.054141219705343246,0.009282856248319149,-0.0379159189760685,-0.018298666924238205,0.025661872699856758,0.0285973958671093,-0.04478710889816284,-0.07002625614404678,-0.0032064379192888737,-0.028914885595440865,-0.06545594334602356,-0.03383340686559677,-0.02331959828734398,0.01657770946621895,-0.029478922486305237,-0.08987601101398468,-0.023338211700320244,-0.08117881417274475,-0.028452500700950623,-0.02423054911196232,-0.06840066611766815,-0.028910106047987938,-0.03926834836602211,-0.05386503040790558,0.026979338377714157,-0.08371438831090927,-0.09505447745323181,-0.08590110391378403,-0.08749999105930328,0.0132848359644413,-0.0779792070388794
1,-0.03829928860068321,0.0467839352786541,0.0657304897904396,0.06862402707338333,-0.05884437635540962,0.024547366425395012,-0.052877094596624374,-0.001504943473264575,0.029973391443490982,-0.07943551987409592,0.04324018955230713,-0.06291258335113525,-0.03728153929114342,-0.08399293571710587,0.05164270102977753,-0.08257821202278137,0.053739480674266815,-0.0826997235417366,-0.04073240980505943,-0.057105179876089096,-0.002732810564339161,0.06133110448718071,0.029665347188711166,-0.09385279566049576,-0.007777583785355091,-0.06097555160522461,-0.005749328527599573,-0.02124697156250477,0.050681792199611664,0.02179361693561077,-0.009303377009928226,-0.0562763586640358,-0.08452416211366653,-0.0158659927546978,0.04604031518101692,0.0050010294653475285,0.02069763094186783,0.03260926529765129,-0.10297413170337677,-0.088925302028656,0.02788466215133667,-0.027760205790400505,0.06034841760993004,-0.0713583379983902,-0.0821562185883522,-0.08136794716119766,0.017402522265911102,0.003255657386034727,-0.08413892984390259
2,0.0021872958168387413,-0.029621850699186325,-0.027154428884387016,-0.08506602793931961,-0.07219322770833969,0.07157246768474579,0.0186103917658329,-0.05705580860376358,-0.08336707949638367,-0.0390758216381073,0.0661059021949768,0.02350783348083496,0.056000154465436935,0.05211902782320976,-0.09024693816900253,-0.0854056179523468,-0.007094039116054773,0.038372647017240524,0.015456749126315117,0.07736095786094666,-0.027415698394179344,-0.09518349915742874,-0.03128201514482498,-0.04624726250767708,0.09705831855535507,0.026081057265400887,-0.05489455536007881,0.03716098889708519,0.06489232927560806,0.08055517822504044,-0.03661521524190903,0.005859146825969219,0.03576290234923363,0.017798395827412605,-0.0118781803175807,-0.06062925606966019,0.032574139535427094,-0.004892951343208551,-0.02659415267407894,-0.011006977409124374,-0.03590047359466553,-0.05796504765748978,0.05894377455115318,-0.034912846982479095,0.08969937264919281,0.028802314773201942,0.09119543433189392,0.06390193849802017,0.058646537363529205
3,-0.0370875783264637,0.004780611488968134,0.0057521057315170765,0.03674021363258362,0.021291138604283333,-0.04616694524884224,0.01599493809044361,0.03998616710305214,-0.05233855918049812,0.04349132254719734,0.06623978167772293,-0.015763306990265846,-0.012357648462057114,-0.01764547824859619,0.00013358084834180772,0.050021540373563766,0.01561890821903944,0.0440656803548336,0.0805005133152008,-0.016751691699028015,0.03330768272280693,0.0045995875261723995,0.036086127161979675,0.0356372706592083,0.09116020053625107,0.052361078560352325,-0.04063829779624939,0.04906792938709259,-0.0017938386881724,-0.04366271197795868,0.04472097381949425,0.06010822579264641,0.019722195342183113,0.005617964081466198,-0.015248481184244156,0.08624792098999023,-0.051389049738645554,-0.0018867262406274676,-0.039850860834121704,0.03707588091492653,0.04303811118006706,0.013373684138059616,-0.003247882006689906,0.057053711265325546,0.00402876129373908,0.02810709923505783,0.013912186957895756,-0.0020915153436362743,0.04766702651977539
4,0.0006405927706509829,-0.061081890016794205,0.004385397303849459,-0.05453886836767197,0.08409533649682999,0.019350649788975716,-0.04857486113905907,0.012115447781980038,-0.07272573560476303,0.019592197611927986,-0.058129534125328064,-0.027929726988077164,-0.015078430995345116,0.015472530387341976,0.04204409569501877,-0.010047166608273983,-0.06961295753717422,0.0344032421708107,-0.06252815574407578,-0.010146570391952991,0.02160370908677578,-0.0012930951779708266,0.04477141425013542,0.004120165947824717,-0.06616710126399994,-0.06614720821380615,-0.009574989788234234,-0.013330362737178802,-0.03900185972452164,0.03620486333966255,0.038966670632362366,-0.02830342948436737,0.03702313080430031,-0.051058292388916016,-0.05098444223403931,-0.06189277768135071,0.04558290168642998,0.08191026002168655,0.07959938794374466,-0.015399702824652195,0.042176228016614914,0.04178653657436371,-0.05165727809071541,-0.0305099505931139,-0.04343302920460701,-0.07649513334035873,-0.03477926179766655,-0.053809408098459244,0.021410126239061356
5,-0.05602887272834778,0.09383540600538254,-0.04301050677895546,0.08822532743215561,0.0009260219521820545,0.07099289447069168,-0.03208561986684799,0.05176675319671631,0.11609011888504028,0.0399685874581337,-0.060501549392938614,-0.027074448764324188,0.08958149701356888,-0.06056680530309677,0.013768916018307209,0.12249568849802017,0.09396211802959442,0.05075794830918312,0.04186147078871727,-0.030352545902132988,0.021697809919714928,0.013408779166638851,-0.02428845874965191,0.09756510704755783,0.0852823555469513,-0.029402485117316246,0.0962105244398117,0.019077971577644348,0.053428661078214645,-0.07073599845170975,0.04566972330212593,0.026710757985711098,0.047243449836969376,0.018195779994130135,0.07710256427526474,0.020632244646549225,0.03485385701060295,0.08360926061868668,-0.007880397140979767,-0.0453183650970459,0.08664572238922119,-0.04714354872703552,0.06948396563529968,0.008048289455473423,-0.014602981507778168,0.05784262716770172,-0.05472204089164734,-0.03009725734591484,-0.012173335999250412
6,-0.03062930889427662,-0.020036008208990097,0.01666741818189621,0.044650789350271225,0.10817941278219223,0.05602525174617767,-0.022073298692703247,-0.03799835219979286,0.10991685837507248,0.018415654078125954,0.10377153009176254,0.0993896946310997,-0.025946909561753273,0.00037083655479364097,0.06981437653303146,0.007681648246943951,0.1494603455066681,0.12799657881259918,0.1547490656375885,0.12228032201528549,-0.01754768192768097,0.11471103131771088,0.0031657968647778034,0.07203852385282516,0.08185674250125885,0.034426499158144,0.13843512535095215,0.02130773290991783,0.07461798936128616,0.05493366718292236,0.039230525493621826,0.08197040855884552,0.15677833557128906,0.13781093060970306,0.06015486642718315,0.00938468798995018,0.03023282065987587,0.10920163989067078,0.08610811084508896,0.15129421651363373,0.06621067225933075,0.08098005503416061,0.0003315126523375511,0.09878382086753845,0.153518408536911,0.1574794501066208,0.044398799538612366,0.12286325544118881,0.09061427414417267
7,0.01436904352158308,-0.009794195182621479,0.10398267209529877,0.034118715673685074,0.11503484100103378,0.03943667560815811,-0.01959991455078125,0.05000992491841316,0.051451511681079865,0.0612981803715229,0.06999078392982483,0.07072968780994415,-0.020946471020579338,0.05837324634194374,0.032270658761262894,0.037429120391607285,0.050393108278512955,0.027376318350434303,0.0517098531126976,0.07744339108467102,0.02342095598578453,0.08389222621917725,0.06501396000385284,0.11567490547895432,0.11346776783466339,-0.02201250195503235,0.09958969056606293,0.09072886407375336,-0.036586467176675797,-0.04774121567606926,0.04937835410237312,-0.03779691085219383,0.04057903215289116,0.05857143551111221,-0.0529293455183506,0.04798213392496109,0.008924465626478195,0.05710112676024437,0.0008987770415842533,-0.02078642137348652,0.0943664163351059,-0.006873579230159521,-0.03660618141293526,-0.05531887710094452,-0.019620828330516815,-0.02356611378490925,-0.013087499886751175,-0.06609857082366943,0.02851492166519165
8,-0.03651871159672737,-0.006213758606463671,-0.040440045297145844,0.0008179716533049941,0.051988519728183746,0.032179590314626694,-0.03741316497325897,0.007833573035895824,0.000980112818069756,-0.09391777217388153,0.06208110228180885,-0.07849951833486557,0.08142134547233582,0.03825567290186882,-0.05467535927891731,-0.05497298762202263,-0.07076866924762726,0.05958806350827217,-0.0746086910367012,0.07638570666313171,-0.01661626063287258,-0.022147757932543755,-0.04677417874336243,0.019661646336317062,0.03200893849134445,0.013637778349220753,0.04958777874708176,0.0938013568520546,0.06650374829769135,-0.03859243541955948,-0.004220940638333559,0.00723080663010478,-0.03634697571396828,0.021892357617616653,0.01111865695565939,0.0028066907543689013,-0.03090636618435383,-0.024468768388032913,-0.022890999913215637,-0.037812840193510056,0.09397277235984802,0.060704976320266724,0.0323648564517498,0.08437929302453995,0.09012939780950546,-0.04342539235949516,-0.05034804716706276,-0.0006345441797748208,0.0766419768333435
9,0.09730307012796402,0.12748010456562042,0.16184131801128387,0.06098834052681923,-0.024321073666214943,-0.0010963965905830264,-0.022920874878764153,0.05130195617675781,0.02154984138906002,0.10110438615083694,0.09972527623176575,0.039029691368341446,-0.01586756855249405,0.017365766689181328,0.1485990732908249,0.1729855239391327,0.1762441247701645,-0.021411405876278877,0.04751609265804291,-0.03352826088666916,-0.07610442489385605,0.17297352850437164,0.045211926102638245,0.09673815220594406,0.08732922375202179,0.07607606053352356,0.001459642080590129,-0.07623456418514252,0.1566891074180603,0.10979703813791275,0.10507851094007492,0.08059538900852203,0.007163124158978462,0.006966818124055862,0.03163136541843414,0.09308456629514694,0.06956949830055237,0.09311065077781677,0.0012046562042087317,0.011686956509947777,-0.04339653253555298,-0.060700494796037674,0.10374344140291214,0.08160974085330963,-0.014967597089707851,0.04973198100924492,0.08661282062530518,-0.02725706435739994,-0.09319896250963211
